customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3332-29AB1D,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,56.41,167.02,No
3333-37306D,Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),78.9,0.0,No
3334-F3CA02,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,59.04,308.05,Yes
3335-3F19AD,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,71.88,65.84,Yes
3336-4D6E57,Male,0,No,Yes,0,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,56.51,0.0,Yes
3337-FC1553,Female,0,No,Yes,1,No,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),55.35,96.72,No
3338-35CB00,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,56.54,219.84,Yes
3339-5F9E6C,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,76.93,2154.7,No
3340-1EE2F3,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.19,1244.82,No
3341-088CD0,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),92.49,673.59,Yes
3342-C57270,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),71.88,1852.57,No
3343-A66B4A,Male,1,Yes,Yes,45,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),78.92,3532.07,Yes
3344-1F389B,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,76.38,1745.37,No
3345-8AA8AC,Female,0,No,No,6,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.17,177.54,No
3346-2323F5,Female,0,No,No,7,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.15,344.97,Yes
3347-ABF655,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.66,2180.77,No
3348-26F952,Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,81.8,966.14,Yes
3349-FD4610,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.02,391.86,No
3350-FCE7CF,Female,0,Yes,Yes,22,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),69.12,1530.43,No
3351-83EBD7,Male,0,No,No,29,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.3,617.44,Yes
3352-8D7DC7,Male,0,No,No,23,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),43.54,986.83,No
3353-8D619E,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,83.41,1337.9,No
3354-054537,Male,1,Yes,Yes,3,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.38,226.79,Yes
3355-258DA3,Female,0,Yes,No,15,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.27,1127.22,No
3356-AA9AC2,Female,1,No,No,13,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,61.63,791.79,No
3357-16136C,Male,1,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),48.98,156.99,No
3358-3A8639,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.42,498.49,Yes
3359-7C4737,Female,0,No,No,19,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,58.58,1115.6,Yes
3360-F11EE1,Female,0,Yes,No,24,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.51,1706.05,No
3361-DA6C7E,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),83.87,99.64,No
3362-A4DBD8,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),68.2,614.59,No
3363-ECBD8C,Male,0,No,No,47,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,51.28,2441.63,No
3364-FB01C9,Female,0,Yes,No,13,Yes,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),55.3,732.93,No
3365-60286E,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.3,1060.42,Yes
3366-E1618D,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,55.06,1282.28,Yes
3367-6AA08D,Female,1,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.89,89.47,Yes
3368-651631,Male,0,No,No,0,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),58.14,0.0,No
3369-E9B82B,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.95,2261.16,Yes
3370-58E19D,Female,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,78.53,239.29,Yes
3371-CDD126,Male,0,No,No,30,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,63.72,1926.98,Yes
3372-4FCD55,Male,1,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,52.81,312.58,No
3373-035B58,Female,0,No,No,12,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,33.89,390.92,Yes
3374-F5E190,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.03,1502.12,No
3375-E658CE,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),78.85,1097.71,No
3376-1D50BF,Male,1,Yes,Yes,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.17,995.63,No
3377-9C56B4,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),57.82,3087.27,No
3378-DD9B73,Male,0,Yes,No,0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,59.12,0.0,No
3379-AB4064,Female,1,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),48.63,409.3,No
3380-8FB3EB,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.89,0.0,Yes
3381-1C9AF9,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),52.15,979.73,No
3382-8AECB4,Male,0,No,Yes,20,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,No,Mailed check,42.84,854.95,No
3383-F7CEFE,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,82.56,3638.66,No
3384-334E44,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.84,351.57,No
3385-4EC8AC,Female,0,Yes,No,3,Yes,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,48.69,145.74,No
3386-8FE429,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,83.21,3482.2,No
3387-99578A,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.72,487.51,No
3388-8EE45E,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),81.01,231.23,Yes
3389-D5313D,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),86.97,0.0,No
3390-D07C42,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,91.07,3662.66,No
3391-7E0241,Female,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),69.39,3757.35,No
3392-CE2014,Female,0,No,No,21,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,35.05,737.46,No
3393-103FAF,Male,0,Yes,No,5,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.42,297.2,Yes
3394-E1E2D7,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,83.29,1481.73,No
3395-BB2054,Female,0,Yes,Yes,48,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,41.84,2000.94,No
3396-EAFA54,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.71,161.43,Yes
3397-E5FC65,Male,0,No,Yes,5,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,52.58,278.93,No
3398-5ABA06,Male,1,No,No,29,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.13,1381.37,No
3399-A9BE79,Male,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.46,1533.01,No
3400-5859D8,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),28.97,151.37,Yes
3401-E049FD,Female,1,Yes,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,31.75,308.79,Yes
3402-A2A2C7,Female,0,No,No,23,Yes,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),71.09,1623.77,No
3403-A232D2,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.83,151.73,Yes
3404-6FEB5E,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),70.56,2814.77,Yes
3405-4229E2,Male,0,No,No,7,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,47.31,320.39,No
3406-6AC5EE,Female,0,Yes,Yes,14,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.86,621.62,Yes
3407-61C425,Male,0,No,Yes,11,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,58.78,655.53,No
3408-086EDC,Female,0,No,No,66,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,55.47,3644.4,No
3409-617BF4,Female,1,Yes,No,32,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,57.01,1847.84,No
3410-284AC4,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),77.55,997.16,No
3411-2DC2C1,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),66.56,611.45,No
3412-D80B48,Female,0,No,No,0,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.17,0.0,Yes
3413-F2D682,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,56.87,503.4,No
3414-E2FF04,Female,1,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),47.48,466.96,No
3415-A5DCE4,Male,0,No,Yes,1,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,25.01,37.87,Yes
3416-56E54A,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),57.83,986.09,No
3417-8C0A64,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,74.55,669.37,No
3418-D36B75,Male,0,Yes,No,1,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,60.23,36.29,No
3419-B15AB0,Female,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.78,1725.07,Yes
3420-E31CB7,Female,0,Yes,Yes,10,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.47,807.38,No
3421-DE25BE,Male,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.06,0.0,Yes
3422-B66910,Female,0,No,No,57,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,44.12,2516.91,Yes
3423-C26362,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,80.19,1301.59,No
3424-4E0F9A,Female,0,Yes,Yes,54,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.71,1969.19,No
3425-C2DCA6,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,79.16,4363.34,Yes
3426-CA7137,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.75,492.59,Yes
3427-39EC53,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.18,712.66,No
3428-18AF93,Male,0,No,Yes,12,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.0,228.29,No
3429-EB0E42,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),69.57,562.76,No
3430-BEBE54,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,50.67,226.07,Yes
3431-C3CA06,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.88,1230.31,Yes
3432-6126B8,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,73.23,422.23,No
3433-F9B53C,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,69.73,1948.76,Yes
3434-6ADB5C,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),100.4,1413.15,Yes
3435-56A2BB,Female,1,No,No,16,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.18,554.07,Yes
3436-000AFB,Female,0,No,Yes,24,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.64,1669.38,Yes
3437-A2BA52,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.28,914.72,Yes
3438-7156DD,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,81.7,0.0,Yes
3439-B08BD0,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.53,1560.02,No
3440-65A0C8,Male,0,Yes,No,14,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),46.78,662.11,No
3441-A89A28,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),81.93,2138.97,Yes
3442-84356E,Male,1,Yes,No,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34.6,748.32,Yes
3443-D0BF92,Male,1,No,No,8,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.99,167.61,No
3444-159BA6,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.59,195.39,No
3445-135C86,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),82.5,1229.54,Yes
3446-1CECED,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.54,648.05,No
3447-23FD3B,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.78,294.91,Yes
3448-C33238,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,77.59,136.43,Yes
3449-A585C3,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.67,342.7,No
3450-0BFE4E,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.42,724.25,Yes
3451-1B6B7D,Male,0,Yes,No,2,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,63.85,136.2,Yes
3452-6EDBC5,Male,0,Yes,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.11,558.8,Yes
3453-433CCF,Female,0,No,No,40,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,50.36,2014.66,No
3454-E873AF,Male,0,No,Yes,17,No,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,49.21,854.16,Yes
3455-975DCE,Female,0,Yes,No,11,No,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,44.47,503.04,Yes
3456-59753B,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.62,2625.31,No
3457-061BEC,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),54.35,574.18,Yes
3458-B136C9,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,84.5,914.13,No
3459-829186,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.19,1764.14,No
3460-E61554,Female,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),42.44,1161.52,Yes
3461-6FF858,Female,1,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,181.6,No
3462-4D63B3,Female,1,Yes,Yes,21,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,28.56,623.85,Yes
3463-1F7660,Female,0,Yes,Yes,38,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),60.16,2300.48,No
3464-731EAD,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,71.96,78.97,No
3465-9BFADA,Female,0,Yes,No,4,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.98,221.62,No
3466-C18ED9,Female,0,Yes,No,6,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,45.29,256.36,No
3467-E5EA17,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,69.63,1728.06,Yes
3468-F0D895,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.55,976.93,No
3469-13ACC8,Female,1,No,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.23,2191.68,Yes
3470-9ACEE3,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),60.62,216.06,Yes
3471-F978D2,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.07,1094.21,Yes
3472-1EC225,Male,0,No,No,9,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),42.07,342.34,Yes
3473-629FA6,Female,1,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.54,2232.78,No
3474-B4279D,Male,0,Yes,Yes,24,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,32.67,798.55,Yes
3475-E1F9AF,Female,1,No,No,46,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.0,824.54,No
3476-81F477,Male,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.18,793.23,Yes
3477-FD9F11,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),57.66,33.03,No
3478-8315AD,Male,0,No,No,30,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.14,2334.83,Yes
3479-DF98EC,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),90.48,635.53,No
3480-AB652D,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.78,2431.02,No
3481-B071C6,Female,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.89,4627.16,No
3482-B6770E,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,49.8,498.14,Yes
3483-4668F3,Female,0,Yes,No,31,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.01,1783.36,Yes
3484-4D7CA8,Male,1,Yes,Yes,45,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.22,1283.48,Yes
3485-4E6935,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.8,207.93,No
3486-3CB288,Male,1,No,Yes,34,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Electronic check,45.57,1554.45,No
3487-E95934,Female,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),70.92,409.02,Yes
3488-CDAEEA,Female,0,Yes,No,2,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.64,87.46,Yes
3489-495412,Male,0,No,No,65,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,61.93,4019.59,No
3490-FFFB1D,Female,1,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),83.4,495.26,No
3491-C68916,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),84.39,1174.42,No
3492-1890CE,Male,0,No,Yes,21,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,52.95,1118.19,No
3493-E8EBA3,Female,1,No,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,62.69,1888.26,No
3494-0DF658,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),67.26,395.98,No
3495-9A78C4,Female,0,No,No,34,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),22.49,758.6,Yes
3496-1DB950,Male,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.69,0.0,No
3497-4FDA27,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,61.62,607.27,Yes
3498-A897F0,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.5,1289.12,Yes
3499-378870,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,52.65,3761.23,Yes
3500-6D12E9,Male,0,Yes,No,19,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),74.52,1424.75,No
3501-7C5EEA,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),81.03,150.68,Yes
3502-D3EDE2,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,97.02,787.31,No
3503-13472E,Female,0,No,No,20,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,65.27,1315.46,Yes
3504-7E9179,Male,1,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),78.29,938.98,No
3505-96E3DE,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,78.26,1196.1,Yes
3506-27C794,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.61,359.93,No
3507-975147,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.2,556.82,Yes
3508-285A87,Male,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23.3,1679.23,Yes
3509-AF0241,Female,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.67,447.0,Yes
3510-B42648,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.95,606.85,No
3511-C2BE88,Male,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.14,1934.76,No
3512-62D952,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,28.95,132.46,No
3513-5DF242,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.78,312.49,Yes
3514-8F94C2,Female,0,No,No,36,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,47.46,1707.62,Yes
3515-E97B24,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,84.05,2172.14,Yes
